"Var1"	"Var2"	"value"
"19"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Prevotella"	-0.0469855002261717
"20"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Prevotella"	0.803447397581781
"21"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Prevotella"	0.30586939356342
"22"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Prevotella"	0.0463273066839673
"23"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Prevotella"	0.210260495847625
"24"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Prevotella"	0.121983627194935
"25"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Prevotella"	0.172280167495963
"26"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Prevotella"	0.806851835707127
"27"	"Prevotella"	"Butyrivibrio"	0.0244399914375424
"28"	"Megasphaera"	"Butyrivibrio"	-0.015874660789892
"29"	"Val"	"Butyrivibrio"	-0.0579377283734596
"30"	"Leu.Ile"	"Butyrivibrio"	-0.00724178678929259
"31"	"Phe"	"Butyrivibrio"	-0.22120366920021
"32"	"Tyr"	"Butyrivibrio"	0.0701136630054237
"33"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.511453471653545
"34"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	0.0250434641862033
"35"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.272922052810835
"36"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0490156415745953
"37"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Butyrivibrio"	0.0115064565179853
"38"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.511453471653545
"39"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	0.0375651962793049
"40"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.272922052810835
"41"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0490156415745953
"42"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Butyrivibrio"	0.0423031489631812
"43"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.325100181437583
"44"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.641027255769885
"45"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Butyrivibrio"	-0.0866933817166889
"46"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	-0.0275939971289234
"47"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Butyrivibrio"	-0.124294111337807
"48"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.272922052810835
"49"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0490156415745953
"50"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Butyrivibrio"	0.208276618998488
"51"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Butyrivibrio"	-0.0866933817166889
"52"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Butyrivibrio"	-0.00336512160108822
"53"	"Prevotella"	"Megasphaera"	0.00970667378140267
"54"	"Butyrivibrio"	"Megasphaera"	-0.015874660789892
"55"	"Val"	"Megasphaera"	-0.101587248872604
"56"	"Leu.Ile"	"Megasphaera"	-0.0857503869676761
"57"	"Phe"	"Megasphaera"	-0.127086470941838
"58"	"Tyr"	"Megasphaera"	-0.00659618361289816
"59"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.0830231069269853
"60"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.286183649316683
"61"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"62"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.222912919577038
"63"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Megasphaera"	0.269907801962179
"64"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.0830231069269853
"65"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.286183649316683
"66"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"67"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.222912919577038
"68"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Megasphaera"	0.278045725639431
"69"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.057907440848626
"70"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.10309722530438
"71"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Megasphaera"	0.521166967637634
"72"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.251299135178387
"73"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Megasphaera"	-0.0830231069269853
"74"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"75"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.222912919577038
"76"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Megasphaera"	-0.0830231069269853
"77"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Megasphaera"	-0.057907440848626
"78"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Megasphaera"	0.226124266537976
"79"	"Prevotella"	"Val"	-0.108713040660384
"80"	"Butyrivibrio"	"Val"	-0.0579377283734596
"81"	"Megasphaera"	"Val"	-0.101587248872604
"82"	"Leu.Ile"	"Val"	0.896449530351951
"83"	"Phe"	"Val"	0.602098276204385
"84"	"Tyr"	"Val"	0.600557170161728
"85"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	0.0653294056217076
"86"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Val"	-0.0992094874720297
"87"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.224723308112124
"88"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.1642538400033
"89"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Val"	-0.109812958491768
"90"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	0.0653294056217076
"91"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Val"	-0.103597130652611
"92"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.224723308112124
"93"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.1642538400033
"94"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Val"	-0.116881939171593
"95"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	-0.0122689606100026
"96"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Val"	-0.187328265553497
"97"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Val"	-0.188692871036378
"98"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Val"	-0.0090735285585705
"99"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.224723308112124
"100"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.1642538400033
"101"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Val"	0.0768225417958969
"102"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Val"	-0.202938954349622
"103"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Val"	-0.18954120122087
"104"	"Prevotella"	"Leu.Ile"	-0.229782434943764
"105"	"Butyrivibrio"	"Leu.Ile"	-0.00724178678929259
"106"	"Megasphaera"	"Leu.Ile"	-0.0857503869676761
"107"	"Val"	"Leu.Ile"	0.896449530351951
"108"	"Phe"	"Leu.Ile"	0.581555239449976
"109"	"Tyr"	"Leu.Ile"	0.455903271692745
"110"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.234688027566701
"111"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.17768901628537
"112"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.175018738528898
"113"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.18953168757369
"114"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Leu.Ile"	-0.196701009797385
"115"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.234688027566701
"116"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.18110142537727
"117"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.175018738528898
"118"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.18953168757369
"119"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Leu.Ile"	-0.200600905902414
"120"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.156097635263616
"121"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.0921369366276327
"122"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Leu.Ile"	-0.124878108210893
"123"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.269995374727635
"124"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Leu.Ile"	-0.0187508475633189
"125"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.175018738528898
"126"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.18953168757369
"127"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Leu.Ile"	0.0852861131105795
"128"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Leu.Ile"	-0.218536689369062
"129"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Leu.Ile"	-0.273873225711156
"130"	"Prevotella"	"Phe"	-0.0183159911911696
"131"	"Butyrivibrio"	"Phe"	-0.22120366920021
"132"	"Megasphaera"	"Phe"	-0.127086470941838
"133"	"Val"	"Phe"	0.602098276204385
"134"	"Leu.Ile"	"Phe"	0.581555239449976
"135"	"Tyr"	"Phe"	0.646752015173068
"136"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.104641826724328
"137"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Phe"	0.0232775048768901
"138"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.157868661135363
"139"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.201549548872947
"140"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Phe"	0.025714939942533
"141"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.104641826724328
"142"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0120653035749325
"143"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.157868661135363
"144"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.201549548872947
"145"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Phe"	0.0103590990289825
"146"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.171707398789977
"147"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.0898835876340222
"148"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Phe"	-0.234146452895423
"149"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.0237518372740649
"150"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Phe"	-0.0102827228573039
"151"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.157868661135363
"152"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.201549548872947
"153"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Phe"	0.10222236252261
"154"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Phe"	-0.265365979948147
"155"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Phe"	-0.0116335529505624
"156"	"Prevotella"	"Tyr"	0.310182500172534
"157"	"Butyrivibrio"	"Tyr"	0.0701136630054237
"158"	"Megasphaera"	"Tyr"	-0.00659618361289816
"159"	"Val"	"Tyr"	0.600557170161728
"160"	"Leu.Ile"	"Tyr"	0.455903271692745
"161"	"Phe"	"Tyr"	0.646752015173068
"162"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.0647206673959717
"163"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.41156091083381
"164"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.171500773935352
"165"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.283671601084532
"166"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Tyr"	0.379386767967324
"167"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.0647206673959717
"168"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.404979836156574
"169"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.171500773935352
"170"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.283671601084532
"171"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Tyr"	0.370855745237573
"172"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	-0.0156097635263616
"173"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.153478103675921
"174"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Tyr"	-0.140487871737254
"175"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.374212619909757
"176"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Tyr"	-0.0163313833616003
"177"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.171500773935352
"178"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.283671601084532
"179"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Tyr"	0.110690487228624
"180"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Tyr"	-0.0780488176318078
"181"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Tyr"	0.369122940493886
"182"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.00667572089126512
"183"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.511453471653545
"184"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"185"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0653294056217076
"186"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.234688027566701
"187"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.104641826724328
"188"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0647206673959717
"189"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0783554816594023
"190"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"191"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"192"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0435308231441124
"193"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	1
"194"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0901709907985185
"195"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"196"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"197"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0665399725202861
"198"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.716860438920219
"199"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.804863587181979
"200"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"201"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0327727426659085
"202"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0570987654320988
"203"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"204"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"205"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.442901234567901
"206"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
